SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  vel_motor[rad/s]
-4.394     -2   -0.352  -0.112  0.100  0.061  0.055  0.000  0.000  -0.000
-5.110     -2   -0.352  -0.112  0.017  0.057  0.067  0.000  0.000  -0.000
-5.359     -3   -0.352  -0.112  0.174  0.082  0.049  0.000  0.000  -0.000
-5.887     -3   -0.352  -0.112  0.013  0.063  0.074  0.000  0.000  -0.000
-6.318     -3   -0.352  -0.112  -0.001  0.073  0.083  0.000  0.000  -0.000
-6.688     -5   -0.352  -0.112  -0.014  0.055  0.064  0.000  0.000  -0.000
-6.997     -6   -0.352  -0.112  -0.051  0.066  0.088  0.000  0.000  -0.000
-6.617     -6   -0.352  -0.112  0.208  0.103  0.071  0.000  0.000  -0.000
-6.798     -6   -0.352  -0.112  -0.058  0.057  0.092  0.000  0.000  -0.000
-6.158     -6   -0.352  -0.112  0.313  0.108  0.046  0.000  0.000  -0.000
-6.622     -7   -0.352  -0.112  -0.146  0.045  0.098  0.000  0.000  -0.000
-6.936     -6   -0.352  -0.112  -0.114  0.071  0.094  0.000  0.000  -0.000
-7.220     -6   -0.352  -0.112  -0.132  0.066  0.101  0.000  0.000  -0.000
-7.244     -6   -0.352  -0.112  -0.036  0.063  0.080  0.000  0.000  -0.000
-7.109     -7   -0.352  -0.112  0.026  0.073  0.088  0.000  0.000  -0.000
-7.073     -7   -0.352  -0.112  0.001  0.055  0.071  0.000  0.000  -0.000
-8.538     -8   -0.527  -0.112  -0.157  0.052  0.094  0.000  0.000  -0.000
-9.338     -8   -0.527  -0.112  0.063  0.076  0.061  0.000  0.000  -0.000
-10.305     -8   -0.527  -0.112  -0.079  0.072  0.100  0.000  0.000  -0.000
-10.909     -8   -0.527  -0.112  0.018  0.068  0.078  0.000  0.000  -0.000
-11.366     -9   -0.527  -0.112  0.026  0.078  0.087  0.000  0.000  -0.000
-11.623    -10   -0.527  -0.112  0.081  0.073  0.068  0.000  0.000  -0.000
-12.234    -12   -0.527  -0.112  -0.117  0.054  0.092  0.000  0.000  -0.000
-12.133    -12   -0.527  -0.112  0.154  0.093  0.061  0.000  0.000  -0.000
-12.489    -12   -0.527  -0.112  -0.079  0.059  0.096  0.000  0.000  -0.000
-12.390    -12   -0.527  -0.112  0.070  0.084  0.078  0.000  0.000  -0.000
-12.206    -12   -0.527  -0.112  0.081  0.078  0.072  0.000  0.000  -0.000
-12.172    -12   -0.527  -0.112  0.028  0.060  0.069  0.000  0.000  -0.000
-12.081    -12   -0.527  -0.112  0.064  0.070  0.064  0.000  0.000  -0.000
-12.131    -12   -0.527  -0.112  0.010  0.066  0.074  0.000  0.000  -0.000
-12.104    -12   -0.527  -0.112  0.055  0.048  0.042  0.000  0.000  -0.000
-12.112    -13   -0.527  -0.112  0.025  0.059  0.066  0.000  0.000  -0.000
-12.198    -12   -0.527  -0.112  -0.007  0.042  0.049  0.000  0.000  -0.000
-12.461    -13   -0.527  -0.112  -0.080  -0.003  0.017  0.000  0.000  -0.000
-12.783    -13   -0.527  -0.112  -0.146  0.026  0.058  0.000  0.000  -0.000
-12.839    -13   -0.527  -0.112  -0.030  0.010  0.013  0.000  0.000  -0.000
-12.872    -13   -0.527  -0.112  -0.038  0.023  0.040  0.000  0.000  -0.000
-12.931    -13   -0.527  -0.112  -0.047  0.008  0.024  0.000  0.000  -0.000
-12.887    -13   -0.527  -0.112  -0.001  0.007  0.008  0.000  0.000  -0.000
-13.144    -13   -0.527  -0.112  -0.139  -0.007  0.023  0.000  0.000  -0.000
-13.689    -12   -0.527  -0.112  -0.290  -0.034  0.021  0.000  0.000  -0.000
-13.446    -13   -0.527  -0.112  0.031  0.010  -0.009  0.000  0.000  -0.000
-13.425    -13   -0.527  -0.112  -0.060  -0.005  0.019  0.000  0.000  -0.000
-13.339    -13   -0.527  -0.112  -0.024  -0.005  0.005  0.000  0.000  -0.000
-13.351    -14   -0.527  -0.112  -0.053  -0.019  -0.010  0.000  0.000  -0.000
-13.290    -14   -0.527  -0.112  -0.015  -0.018  -0.023  0.000  0.000  -0.000
-13.004    -14   -0.527  -0.112  0.104  -0.017  -0.048  0.000  0.000  -0.000
-12.928    -14   -0.527  -0.112  0.022  -0.017  -0.020  0.000  0.000  -0.000
-12.745    -14   -0.527  -0.112  0.083  -0.015  -0.033  0.000  0.000  -0.000
-12.368    -14   -0.527  -0.112  0.192  -0.001  -0.044  0.000  0.000  -0.000
-12.493    -13   -0.527  -0.112  -0.008  -0.028  -0.028  0.000  0.000  -0.000
-12.502    -12   -0.527  -0.112  0.032  -0.012  -0.025  0.000  0.000  -0.000
-12.636    -12   -0.527  -0.112  -0.025  -0.025  -0.025  0.000  0.000  -0.000
-12.587    -12   -0.527  -0.112  0.044  -0.010  -0.022  0.000  0.000  -0.000
-12.812    -13   -0.527  -0.112  -0.075  -0.037  -0.021  0.000  0.000  -0.000
-13.171    -12   -0.527  -0.112  -0.157  -0.048  -0.021  0.000  0.000  -0.000
-12.989    -12   -0.527  -0.112  0.047  0.011  -0.005  0.000  0.000  -0.000
-13.547    -12   -0.527  -0.112  -0.262  -0.074  -0.019  0.000  0.000  -0.000
-13.510    -13   -0.527  -0.112  -0.047  -0.014  -0.017  0.000  0.000  -0.000
-13.516    -13   -0.527  -0.112  -0.056  -0.041  -0.030  0.000  0.000  -0.000
-13.647    -13   -0.527  -0.112  -0.120  -0.039  -0.015  0.000  0.000  -0.000
-13.560    -13   -0.527  -0.112  -0.021  -0.037  -0.042  0.000  0.000  -0.000
-13.165    -13   -0.527  -0.112  0.123  -0.006  -0.038  0.000  0.000  -0.000
-13.641    -13   -0.527  -0.112  -0.232  -0.089  -0.039  0.000  0.000  -0.000
-13.455    -13   -0.527  -0.112  0.021  -0.014  -0.035  0.000  0.000  -0.000
-13.479    -13   -0.527  -0.112  -0.057  -0.040  -0.034  0.000  0.000  -0.000
-12.835    -14   -0.527  -0.112  0.226  0.041  -0.002  0.000  0.000  -0.000
-12.888    -14   -0.527  -0.112  -0.015  -0.041  -0.032  0.000  0.000  -0.000
-12.793    -13   -0.527  -0.112  0.039  -0.003  -0.016  0.000  0.000  -0.000
-13.063    -13   -0.527  -0.112  -0.131  -0.012  0.013  0.000  0.000  -0.000
-13.245    -12   -0.527  -0.112  -0.109  -0.011  0.001  0.000  0.000  -0.000
-12.803    -12   -0.527  -0.112  0.156  0.033  -0.002  0.000  0.000  -0.000
-12.827    -13   -0.527  -0.112  -0.021  -0.010  0.014  0.000  0.000  -0.000
-12.620    -13   -0.527  -0.112  0.088  0.017  -0.002  0.000  0.000  -0.000
-12.620    -12   -0.527  -0.112  0.014  0.001  -0.002  0.000  0.000  -0.000
-12.710    -12   -0.527  -0.112  -0.026  0.000  -0.002  0.000  0.000  -0.000
-12.520    -12   -0.527  -0.112  0.104  -0.000  -0.028  0.000  0.000  -0.000
-12.334    -12   -0.527  -0.112  0.125  -0.015  -0.041  0.000  0.000  -0.000
-12.757    -12   -0.527  -0.112  -0.134  -0.069  -0.037  0.000  0.000  -0.000
-12.515    -12   -0.527  -0.112  0.152  -0.038  -0.091  0.000  0.000  -0.000
-12.285    -12   -0.527  -0.112  0.179  -0.063  -0.113  0.000  0.000  -0.000
-12.394    -13   -0.527  -0.112  0.050  -0.102  -0.120  0.000  0.000  -0.000
-12.472    -13   -0.527  -0.112  0.058  -0.096  -0.127  0.000  0.000  -0.000
-12.565    -13   -0.527  -0.112  0.047  -0.104  -0.133  0.000  0.000  -0.000
-12.533    -13   -0.527  -0.112  0.097  -0.097  -0.138  0.000  0.000  -0.000
-12.333    -13   -0.527  -0.112  0.172  -0.078  -0.129  0.000  0.000  -0.000
-12.152    -13   -0.527  -0.112  0.184  -0.087  -0.135  0.000  0.000  -0.000
-11.804    -12   -0.527  -0.112  0.259  -0.040  -0.100  0.000  0.000  -0.000
-11.756    -12   -0.527  -0.112  0.153  -0.051  -0.094  0.000  0.000  -0.000
-12.260    -12   -0.527  -0.112  -0.114  -0.061  -0.046  0.000  0.000  -0.000
-12.036    -12   -0.527  -0.112  0.181  -0.016  -0.074  0.000  0.000  -0.000
-12.042    -12   -0.527  -0.112  0.075  -0.015  -0.026  0.000  0.000  -0.000
-12.003    -13   -0.527  -0.112  0.089  0.000  -0.013  0.000  0.000  -0.000
-11.832    -13   -0.527  -0.112  0.144  0.029  0.004  0.000  0.000  -0.000
-11.772    -13   -0.527  -0.112  0.090  0.055  0.044  0.000  0.000  -0.000
-12.086    -12   -0.527  -0.112  -0.071  0.024  0.041  0.000  0.000  -0.000
-11.652    -12   -0.527  -0.112  0.238  0.092  0.039  0.000  0.000  -0.000
-11.851    -12   -0.527  -0.112  -0.032  0.060  0.092  0.000  0.000  -0.000
-11.839    -13   -0.527  -0.112  0.047  0.083  0.086  0.000  0.000  -0.000
-11.991    -12   -0.527  -0.112  -0.030  0.079  0.096  0.000  0.000  -0.000
-11.976    -12   -0.527  -0.112  0.042  0.074  0.074  0.000  0.000  -0.000
-11.917    -12   -0.527  -0.112  0.058  0.083  0.085  0.000  0.000  -0.000
-12.338    -12   -0.527  -0.112  -0.144  0.024  0.066  0.000  0.000  -0.000
-12.376    -12   -0.527  -0.112  -0.020  0.077  0.088  0.000  0.000  -0.000
-12.273    -12   -0.527  -0.112  0.056  0.059  0.055  0.000  0.000  -0.000
-12.995    -12   -0.527  -0.112  -0.318  0.000  0.078  0.000  0.000  -0.000
-13.402    -12   -0.527  -0.112  -0.233  0.015  0.061  0.000  0.000  -0.000
-13.942    -12   -0.527  -0.112  -0.334  -0.001  0.070  0.000  0.000  -0.000
-14.130    -12   -0.527  -0.112  -0.203  -0.014  0.025  0.000  0.000  -0.000
-14.410    -14   -0.527  -0.112  -0.273  -0.015  0.050  0.000  0.000  -0.000
-14.808    -15   -0.527  -0.112  -0.343  -0.042  0.031  0.000  0.000  -0.000
-14.645    -15   -0.527  -0.112  -0.114  -0.011  0.005  0.000  0.000  -0.000
-14.776    -15   -0.527  -0.112  -0.224  -0.053  -0.011  0.000  0.000  -0.000
-14.463    -14   -0.527  -0.112  -0.030  -0.022  -0.024  0.000  0.000  -0.000
-14.235    -14   -0.527  -0.112  -0.040  -0.034  -0.023  0.000  0.000  -0.000
-15.147    -14   -0.703  -0.112  -0.005  -0.031  -0.036  0.000  0.000  -0.000
-15.972    -14   -0.703  -0.112  -0.016  -0.031  -0.033  0.000  0.000  -0.000
-16.960    -15   -0.703  -0.112  -0.147  -0.042  -0.018  0.000  0.000  -0.000
-17.516    -16   -0.703  -0.112  -0.023  -0.025  -0.030  0.000  0.000  -0.000
-17.553    -16   -0.703  -0.112  0.181  -0.024  -0.068  0.000  0.000  -0.000
-17.983    -18   -0.703  -0.112  -0.022  -0.037  -0.025  0.000  0.000  -0.000
-18.063    -18   -0.703  -0.112  0.102  -0.021  -0.049  0.000  0.000  -0.000
-18.615    -17   -0.703  -0.112  -0.149  -0.034  -0.005  0.000  0.000  -0.000
-18.745    -17   -0.703  -0.112  -0.009  -0.031  -0.046  0.000  0.000  -0.000
-18.980    -18   -0.703  -0.112  -0.100  -0.058  -0.043  0.000  0.000  -0.000
-19.189    -19   -0.703  -0.112  -0.149  -0.069  -0.042  0.000  0.000  -0.000
-19.009    -19   -0.703  -0.112  0.021  -0.064  -0.079  0.000  0.000  -0.000
-19.414    -19   -0.703  -0.112  -0.249  -0.073  -0.022  0.000  0.000  -0.000
-19.740    -19   -0.703  -0.112  -0.221  -0.097  -0.073  0.000  0.000  -0.000
-19.808    -19   -0.703  -0.112  -0.129  -0.092  -0.083  0.000  0.000  -0.000
-20.045    -20   -0.703  -0.112  -0.225  -0.100  -0.063  0.000  0.000  -0.000
-20.269    -20   -0.703  -0.112  -0.234  -0.123  -0.087  0.000  0.000  -0.000
-20.270    -19   -0.703  -0.112  -0.137  -0.129  -0.124  0.000  0.000  -0.000
-20.464    -21   -0.703  -0.112  -0.231  -0.135  -0.101  0.000  0.000  -0.000
-20.359    -21   -0.703  -0.112  -0.087  -0.141  -0.150  0.000  0.000  -0.000
-20.995    -20   -0.703  -0.112  -0.428  -0.188  -0.116  0.000  0.000  -0.000
-21.089    -20   -0.703  -0.112  -0.222  -0.173  -0.162  0.000  0.000  -0.000
-21.334    -21   -0.703  -0.112  -0.298  -0.200  -0.166  0.000  0.000  -0.000
-22.626    -21   -0.703  -0.112  -0.802  -0.286  -0.144  0.000  0.000  -0.000
-23.844    -21   -0.703  -0.112  -0.876  -0.297  -0.162  0.000  0.000  -0.000
-26.111    -22   -0.703  -0.112  -1.463  -0.410  -0.151  0.000  0.000  -0.000
-28.822    -23   -0.703  -0.112  -1.865  -0.481  -0.156  0.000  0.000  -0.000
-31.656    -23   -0.703  -0.112  -2.158  -0.556  -0.176  0.000  0.000  -0.000
-36.108    -27   -0.703  -0.112  -3.141  -0.763  -0.179  0.000  0.000  -0.000
-41.816    -31   -0.703  -0.112  -4.115  -0.925  -0.168  0.000  0.000  -0.000
-48.177    -31   -0.703  -0.112  -4.917  -1.072  -0.185  0.000  0.000  -0.000
-56.030    -35   -0.703  -0.112  -6.148  -1.351  -0.218  0.000  0.000  -0.000
-64.319    -42   -0.703  -0.112  -7.049  -1.530  -0.232  0.000  0.000  -0.000
-70.999    -54   -0.703  -0.112  -7.068  -1.533  -0.245  0.000  0.000  -0.000
-78.088    -54   -0.703  -0.112  -7.856  -1.727  -0.246  0.000  0.000  -0.000
-85.360    -63   -0.703  -0.112  -8.574  -1.855  -0.258  0.000  0.000  -0.000
-91.914    -70   -0.703  -0.112  -8.895  -1.911  -0.286  0.000  0.000  -0.000
-99.538    -83   -0.703  -0.112  -9.972  -2.130  -0.281  0.000  0.000  -0.000
-106.652    -83   -0.703  -0.112  -10.420  -2.213  -0.307  0.000  0.000  -0.000
-112.613    -91   -0.703  -0.112  -10.520  -2.285  -0.358  0.000  0.000  -0.000
-116.401   -103   -0.703  -0.112  -10.078  -2.226  -0.364  0.000  0.000  -0.000
-116.760   -103   -0.703  -0.112  -8.867  -2.015  -0.384  0.000  0.000  -0.000
-117.316   -112   -0.703  -0.112  -8.972  -2.096  -0.417  0.000  0.000  -0.000
-116.181   -116   -0.703  -0.112  -8.241  -1.946  -0.460  0.000  0.000  -0.000
-112.263   -116   -0.703  -0.112  -6.863  -1.696  -0.507  0.000  0.000  -0.000
-107.602   -116   -0.703  -0.112  -6.178  -1.597  -0.500  0.000  0.000  -0.000
-101.470   -116   -0.703  -0.112  -5.068  -1.441  -0.554  0.000  0.000  -0.000
-93.925   -107   -0.703  -0.112  -3.865  -1.235  -0.578  0.000  0.000  -0.000
-84.326   -103   -0.703  -0.112  -2.229  -0.970  -0.641  0.000  0.000  -0.000
-73.145    -97   -0.703  -0.112  -0.627  -0.709  -0.685  0.000  0.000  -0.000
-61.630    -97   -0.703  -0.112  0.536  -0.501  -0.688  0.000  0.000  -0.000
-50.416    -80   -0.703  -0.112  1.442  -0.333  -0.687  0.000  0.000  -0.000
-38.305    -67   -0.703  -0.112  2.866  -0.036  -0.700  0.000  0.000  -0.000
-24.759    -67   -0.703  -0.112  4.582  0.332  -0.646  0.000  0.000  -0.000
-12.400    -54   -0.703  -0.112  5.241  0.461  -0.577  0.000  0.000  -0.000
-1.904    -32   -0.703  -0.112  5.509  0.543  -0.555  0.000  0.000  -0.000
6.579    -17   -0.703  -0.112  5.509  0.649  -0.465  0.000  0.000  -0.000
14.118    -17   -0.703  -0.112  5.824  0.786  -0.406  0.000  0.000  -0.000
20.419     -6   -0.703  -0.112  5.896  0.869  -0.295  0.000  0.000  -0.000
25.438     -2   -0.703  -0.112  5.840  0.919  -0.191  0.000  0.000  -0.000
29.753     12   -0.703  -0.112  5.912  1.052  -0.053  0.000  0.000  -0.000
32.828     12   -0.703  -0.112  5.722  1.070  -0.006  0.000  0.000  -0.000
34.526     22   -0.703  -0.111  5.315  1.129  0.135  0.000  0.000  0.008
35.649     29   -0.703  -0.111  5.188  1.150  0.181  0.000  0.000  0.016
35.477     29   -0.703  -0.111  4.652  1.130  0.297  0.000  0.000  0.022
34.629     32   -0.703  -0.111  4.308  1.115  0.349  0.000  0.000  0.025
33.267     34   -0.703  -0.111  3.985  1.083  0.381  0.000  0.000  0.026
30.980     34   -0.703  -0.111  3.416  1.020  0.443  0.000  0.000  0.025
28.335     34   -0.703  -0.111  3.055  0.948  0.427  0.000  0.000  0.024
25.965     32   -0.703  -0.111  2.933  0.942  0.441  0.000  0.000  0.021
24.241     29   -0.703  -0.111  3.030  0.916  0.398  0.000  0.000  0.016
22.083     25   -0.703  -0.111  2.671  0.845  0.415  0.000  0.000  0.009
19.931     25   -0.703  -0.111  2.490  0.806  0.389  0.000  0.000  -0.000
17.894     23   -0.703  -0.111  2.366  0.755  0.349  0.000  0.000  -0.001
15.321     19   -0.703  -0.111  1.951  0.653  0.326  0.000  0.000  -0.000
13.017     19   -0.703  -0.111  1.849  0.623  0.307  0.000  0.000  0.001
10.759     17   -0.703  -0.111  1.664  0.569  0.301  0.000  0.000  0.001
8.134     14   -0.703  -0.111  1.295  0.492  0.298  0.000  0.000  0.000
6.135     10   -0.703  -0.111  1.368  0.471  0.238  0.000  0.000  -0.001
3.989     10   -0.703  -0.111  1.102  0.446  0.280  0.000  0.000  -0.001
1.884      6   -0.703  -0.111  0.941  0.389  0.249  0.000  0.000  -0.000
0.109      4   -0.703  -0.111  0.912  0.367  0.220  0.000  0.000  0.001
-1.765      2   -0.703  -0.111  0.707  0.322  0.221  0.000  0.000  0.001
-2.930      2   -0.703  -0.111  0.856  0.358  0.223  0.000  0.000  0.000
-3.928      0   -0.703  -0.111  0.839  0.323  0.194  0.000  0.000  -0.000
-4.825     -1   -0.703  -0.111  0.799  0.304  0.184  0.000  0.000  -0.000
-5.104     -1   -0.703  -0.111  1.002  0.340  0.171  0.000  0.000  -0.000
-5.563      0   -0.703  -0.111  0.901  0.307  0.160  0.000  0.000  0.000
-5.898     -6   -0.703  -0.111  0.913  0.316  0.165  0.000  0.000  0.000
-5.919     -6   -0.703  -0.111  1.035  0.322  0.141  0.000  0.000  -0.000
-6.035     -5   -0.703  -0.111  0.995  0.300  0.133  0.000  0.000  -0.000
-6.420     -5   -0.703  -0.111  0.866  0.267  0.126  0.000  0.000  -0.000
-6.669     -5   -0.703  -0.111  0.897  0.276  0.117  0.000  0.000  0.000
-7.027     -6   -0.703  -0.111  0.814  0.274  0.140  0.000  0.000  0.000
-7.640     -6   -0.703  -0.111  0.678  0.228  0.118  0.000  0.000  0.000
-7.742     -7   -0.703  -0.111  0.869  0.242  0.083  0.000  0.000  -0.000
-7.589     -7   -0.703  -0.111  0.975  0.249  0.081  0.000  0.000  -0.000
-7.749     -7   -0.703  -0.111  0.846  0.225  0.086  0.000  0.000  -0.000
-8.125     -7   -0.703  -0.111  0.742  0.201  0.068  0.000  0.000  0.000
-8.543     -7   -0.703  -0.111  0.697  0.183  0.052  0.000  0.000  0.000
-8.571     -8   -0.703  -0.111  0.851  0.184  0.018  0.000  0.000  0.000
-9.353     -8   -0.703  -0.111  0.489  0.134  0.060  0.000  0.000  -0.000
-9.856     -8   -0.703  -0.111  0.571  0.112  0.002  0.000  0.000  -0.000
-9.928     -8   -0.703  -0.111  0.701  0.170  0.042  0.000  0.000  -0.000
-10.204     -9   -0.703  -0.111  0.603  0.145  0.040  0.000  0.000  0.000
-9.965     -9   -0.703  -0.111  0.812  0.189  0.037  0.000  0.000  0.000
-9.226    -10   -0.703  -0.111  1.066  0.219  0.021  0.000  0.000  0.000
-8.769    -10   -0.703  -0.111  1.000  0.209  0.033  0.000  0.000  -0.000
-8.321    -10   -0.703  -0.111  1.038  0.228  0.032  0.000  0.000  -0.000
-7.850     -9   -0.703  -0.111  1.096  0.229  0.017  0.000  0.000  -0.000
-7.370     -9   -0.703  -0.111  1.144  0.228  0.014  0.000  0.000  0.000
-6.728     -8   -0.703  -0.111  1.261  0.251  0.013  0.000  0.000  0.000
-6.389     -8   -0.703  -0.111  1.176  0.238  0.027  0.000  0.000  0.000
-6.237     -7   -0.703  -0.111  1.129  0.222  0.013  0.000  0.000  -0.000
-6.055     -7   -0.703  -0.111  1.157  0.235  0.012  0.000  0.000  -0.000
-6.400     -6   -0.703  -0.111  0.924  0.206  0.037  0.000  0.000  -0.000
-6.249     -6   -0.703  -0.111  1.136  0.218  -0.004  0.000  0.000  0.000
-7.042     -6   -0.703  -0.111  0.712  0.140  0.021  0.000  0.000  0.000
-7.151     -6   -0.703  -0.111  0.968  0.176  -0.020  0.000  0.000  0.000
-7.730     -7   -0.703  -0.111  0.733  0.140  0.009  0.000  0.000  -0.000
-8.102     -8   -0.703  -0.111  0.787  0.136  -0.019  0.000  0.000  -0.000
-8.420     -8   -0.703  -0.111  0.784  0.120  -0.032  0.000  0.000  0.000
-8.767     -7   -0.703  -0.111  0.748  0.101  -0.045  0.000  0.000  0.000
-9.280     -8   -0.703  -0.111  0.639  0.086  -0.040  0.000  0.000  0.000
-10.105     -8   -0.703  -0.111  0.445  0.064  -0.023  0.000  0.000  -0.000
-10.312     -8   -0.703  -0.111  0.662  0.093  -0.052  0.000  0.000  -0.000
-10.632    -10   -0.703  -0.111  0.584  0.072  -0.034  0.000  0.000  -0.000
-11.274    -10   -0.703  -0.111  0.403  0.054  -0.020  0.000  0.000  0.000
-11.787    -10   -0.703  -0.111  0.408  0.052  -0.030  0.000  0.000  0.000
-12.492    -11   -0.703  -0.111  0.281  0.019  -0.042  0.000  0.000  0.000
-13.189    -11   -0.703  -0.111  0.206  0.032  -0.012  0.000  0.000  0.000
-13.952    -12   -0.703  -0.111  0.121  -0.000  -0.027  0.000  0.000  0.000
-14.338    -12   -0.703  -0.111  0.214  0.031  -0.011  0.000  0.000  0.000
-15.104    -12   -0.703  -0.111  0.014  -0.027  -0.025  0.000  0.000  0.000
-15.137    -15   -0.703  -0.111  0.268  0.053  -0.008  0.000  0.000  0.000
-15.032    -15   -0.703  -0.111  0.328  0.050  -0.010  0.000  0.000  0.000
-14.625    -15   -0.703  -0.111  0.473  0.078  -0.010  0.000  0.000  0.000
-14.280    -15   -0.703  -0.111  0.474  0.094  0.008  0.000  0.000  0.000
-14.332    -15   -0.703  -0.111  0.347  0.033  -0.037  0.000  0.000  0.000
-14.137    -15   -0.703  -0.111  0.478  0.023  -0.090  0.000  0.000  0.000
-13.502    -15   -0.703  -0.111  0.697  0.054  -0.096  0.000  0.000  0.000
-12.881    -15   -0.703  -0.111  0.758  0.034  -0.117  0.000  0.000  0.000
-12.431    -13   -0.703  -0.111  0.687  0.110  -0.010  0.000  0.000  0.000
-13.250    -13   -0.703  -0.111  0.107  0.096  0.094  0.000  0.000  0.000
-14.969    -13   -0.703  -0.111  -0.419  0.100  0.193  0.000  0.000  0.000
-16.453    -14   -0.703  -0.111  -0.484  0.128  0.227  0.000  0.000  0.000
-17.432    -14   -0.703  -0.111  -0.420  0.170  0.289  0.000  0.000  0.000
-18.359    -15   -0.703  -0.111  -0.503  0.163  0.327  0.000  0.000  0.000
-18.607    -16   -0.703  -0.111  -0.279  0.215  0.322  0.000  0.000  0.000
-18.308    -18   -0.703  -0.111  -0.046  0.252  0.303  0.000  0.000  0.000
-17.972    -18   -0.703  -0.111  -0.007  0.272  0.313  0.000  0.000  0.000
-16.964    -19   -0.703  -0.111  0.347  0.310  0.267  0.000  0.000  0.000
-15.963    -18   -0.703  -0.111  0.429  0.318  0.280  0.000  0.000  0.000
-14.825    -17   -0.703  -0.111  0.583  0.348  0.278  0.000  0.000  0.000
-13.720    -17   -0.703  -0.111  0.691  0.335  0.235  0.000  0.000  0.000
-12.999    -16   -0.703  -0.111  0.618  0.317  0.234  0.000  0.000  0.000
